"measurement_id","x_acf1_int_gyro","x_acf10_int_gyro","diff1_acf1_int_gyro","diff1_acf10_int_gyro","diff2_acf1_int_gyro","diff2_acf10_int_gyro","max_kl_shift_int_gyro","time_kl_shift_int_gyro","outlierinclude_mdrmd_int_gyro","ARCH.LM_int_gyro","max_level_shift_int_gyro","time_level_shift_int_gyro","ac_9_int_gyro","crossing_points_int_gyro","max_var_shift_int_gyro","time_var_shift_int_gyro","entropy_int_gyro","nonlinearity_int_gyro","embed2_incircle_int_gyro","spreadrandomlocal_meantaul_int_gyro","flat_spots_int_gyro","x_pacf5_int_gyro","diff1x_pacf5_int_gyro","diff2x_pacf5_int_gyro","firstmin_ac_int_gyro","std1st_der_int_gyro","arch_acf_int_gyro","garch_acf_int_gyro","arch_r2_int_gyro","garch_r2_int_gyro","stability_int_gyro","firstzero_ac_int_gyro","trev_num_int_gyro","alpha_int_gyro","beta_int_gyro","nperiods_int_gyro","seasonal_period_int_gyro","trend_int_gyro","spike_int_gyro","linearity_int_gyro","curvature_int_gyro","e_acf1_int_gyro","e_acf10_int_gyro","walker_propcross_int_gyro","hurst_int_gyro","unitroot_kpss_int_gyro","histogram_mode_int_gyro","unitroot_pp_int_gyro","localsimple_taures_int_gyro","lumpiness_int_gyro","motiftwo_entro3_int_gyro"
"eee6e062-9d30-43d3-aa05-3f12f317c12e_2WH3",0.999949904835392,9.99449049820669,-0.406917649023871,0.589148688826991,-0.72726988028964,1.41293658132489,0.000137528207863532,1255,-0.487979565260944,0.999999999766299,0.00115992665678877,46179,0.999549143371961,1,1.87110003396083e-07,46174,0.200591591180756,4.44957210549004e-05,0.285123640481395,19,5996,0.999899814584927,0.194964566322596,0.858838569303378,42357,7.43675651369147e-06,7.86548104016849,0.00012061377619765,0.419684727831747,0.0158570897518188,0.9998831642068,21925,-2.13719134963643e-13,0.656723363509158,0.000100000073032548,0,1,0.999999987869039,2.3580756319783e-25,-244.739598387449,0.0383969935053852,0.997719768398965,9.86893038174401,1.66953269779789e-05,0.999954177318763,299.587699647299,-0.75,-0.000837338701200623,1,6.58740675514032e-18,0.693524727765885
"f0911246-5bbd-4299-9ead-a60551b2ebfc_2WH5",0.999949020336666,9.99439178715726,0.860495100909611,6.36483382524327,-0.735154551280392,3.23971540529016,0.00359576132534643,10,0.678280467445743,0.999999998861036,0.00387708054992364,16815,0.999541024127489,1,1.94781641905424e-06,16810,0.201067948448135,0.349087243529326,0.320642781603859,18.35,19215,0.999898061425038,1.34554604526627,0.650172343415291,38260,5.1828942143725e-05,4.34867015456264,0.00878002014233511,0.709245419889245,0.0801431069294188,1.00015022862827,21131,-2.16286161734107e-13,0.691797915398463,0.691724289184343,0,1,0.999924783106663,6.93960469038752e-18,-236.64839310312,-58.5527612659399,0.999865366599717,9.9797731017927,0.00589325364363345,0.999954177318763,285.749452580662,0.75,1.23234067413839,13738,3.85430712542898e-15,0.682928863375632
"f09a7000-8e42-44b7-a1e4-9806819c32b5_2WLT",0.999949444212995,9.99443974449744,0.785471089054983,5.04536779582579,-0.749521684493147,2.78263304276613,0.000212330893761688,838,0.0951868175899029,0.999999998937182,0.00376803877466647,40504,0.999544986157611,5,2.32097677700478e-06,40499,0.200941646013738,0.0450809323957549,0.256657193979581,18.84,7294,0.999898894515903,1.17852053137714,0.614489950104386,42685,3.53937064322182e-05,3.29217597790082,6.44505899653972e-05,0.585443027051639,0.00143818417404446,0.99992244289133,21894,-1.51460308583463e-13,0.66873911189681,0.66873795498985,0,1,0.999934995524912,5.90672871101755e-18,-244.400454348295,13.0864136210588,0.999987316046703,9.99430192668324,0.00218708783411523,0.999954177318763,298.833559967737,-1.25,-0.322848349343332,725,2.30662029255137e-15,0.692064524772802
"f182e0d5-cd90-4e25-b2d1-5f950e2ec341_2VSP",0.999957743277615,9.99535158669695,0.784418596004641,5.30784736344386,-0.783130841498076,3.56800744006748,0.00141178932296,2148,-0.326889044709339,0.999999998792439,0.0037471290180553,2146,0.999619596332656,1,2.06482731463592e-06,2152,0.201107781257549,1.58343312166632,0.256936067551267,18.93,10567,0.99991549903913,1.24784867589606,0.686671720902321,41971,3.248895576656e-05,3.24980474028401,0.0266507999875896,0.751769325506621,0.174675975444779,0.999870739323248,21764,-8.44641470151837e-14,0.656727720465722,0.65672757913257,0,1,0.999981968627592,3.36628762674566e-18,-244.033623175143,-7.59453589246585,0.999915774642934,9.98322665060926,0.00232065044993906,0.999954177318763,300.647254497181,1.25,0.561290612085442,4931,1.96171439693698e-15,0.693483797411436
"f24c8fcb-1b16-497f-ac12-a938235cc43c_2VSP",0.999949913743581,9.99449150268681,-0.691100576071867,2.78587845150878,-0.869363184076325,4.03614608175658,4.63142662932263e-05,2701,0.233834749653572,0.999999999721322,0.00115454472758916,32648,0.999549226005949,1,1.87507365366512e-07,17675,0.200589326181677,1.15374282340707e-05,0.285183819656589,19,5995,0.999899832426706,0.571588738623,1.11703238960289,42351,1.06916734898092e-05,7.06746728223312,0.00260753833812471,0.385952177771688,0.0311394004423945,0.999916589827585,21925,-2.25691181715188e-13,0.457025704600406,0.000100053488975603,0,1,0.999999993880934,6.1079559609833e-26,-244.736755536579,0.0059246992196263,0.990643537548585,9.70808044127273,1.66956057165754e-05,0.999954177318763,299.585359537435,-0.75,-0.000619770435918592,1,1.17371211378233e-17,0.693524743965197
"f24c8fcb-1b16-497f-ac12-a938235cc43c_2WH3",0.999949945657602,9.99449499259895,-0.845850926147581,4.30208925184187,-0.917947509248059,5.11431950935874,2.06466035491638e-05,59770,1.66847418037186e-05,0.999999999872515,0.000601843228627774,46122,0.999549511315223,1,7.38779387806742e-09,46117,0.200582651120432,8.76872837160154e-08,0.285206726846856,19,5994,0.999899896330046,0.870272145473991,1.37655967958589,42380,9.73586651540731e-06,10.7265565814953,0.696961671236118,0.952776896181055,0.746080926038239,0.999983307241192,21938,-2.09497516856151e-13,0.151070650509286,0.000100003073910366,0,1,0.999999999958086,1.34114926126848e-30,-244.814227866032,-0.000813845994900544,-0.130706218712096,1.60758367865339,1.66850201888744e-05,0.999954177318763,299.774854564818,0.25,-6.41176365107376e-06,1,3.96202856953534e-19,0.693524529082899
"f2a6831f-e712-4eb7-b150-ac44f520679c_2VSP",0.999949294414095,9.99442335523062,0.785561536486681,5.63933658471938,-0.594297841278644,0.905879319620121,0.000206509259307375,823,0.10730086648747,0.999999999357555,0.00206765628735273,12301,0.999543647730404,1,4.56025968755506e-07,12308,0.200680793201256,0.105001090505603,0.200884047675428,18.51,8398,0.99989859407632,0.982564508939574,0.460676725294644,41760,2.23640974267868e-05,6.25201137448878,0.000347302091279715,0.430171779918808,0.0334822117117195,0.999938460743285,21890,-2.55417546450053e-13,0.911821295784959,0.330209004733281,0,1,0.999972054087692,8.35733221224818e-19,-244.460513633725,10.4196359987501,0.999993167613185,9.99612590703662,0.00185321223453987,0.999954177318763,299.832766156056,-1.25,-0.224997067007921,3637,1.59451161738518e-16,0.693191142645676
"f373cd59-0103-440b-9f51-2f66a4994925_327T",0.999951903327555,9.99468207717059,0.909787263203094,5.38482314462961,-0.383860760564407,0.818844262278725,0.00467245847663161,14352,0.60603682866158,0.999999962469293,0.0242131314728512,14347,0.999564118001852,11,9.43632383861672e-05,14342,0.21749149907047,0.00100611592423221,0.108732420472186,16.57,6580,0.999907314811819,1.09909434002122,0.293426634666437,28826,0.000328403666343989,1.99783489846649,0.00159098248404306,0.653619497523134,0.00778786894432474,0.999485348551166,16738,7.08849131469835e-11,0.862915828329018,0.862915792031344,0,1,0.99676622883554,4.43047137676994e-15,-181.175376208309,-145.825712019777,0.999967270778317,9.98897203039816,0.0158102106915089,0.999954177318763,196.455173895283,0.25,2.49746190022781,3493,6.73877548531744e-12,0.67637588278732
"f427e4a8-e8a8-4143-8db8-c358e1093e05_327T",0.999949982149939,9.99449876804092,0.828207310765881,5.63953832218074,-0.74207901787527,2.74398670027749,0.000330732957215012,57843,-0.476159471100872,0.999999998783792,0.00427234816936871,26425,0.999549815733394,11,1.97133588163184e-06,57832,0.200773010630265,0.0293896046008086,0.292431342775611,18.64,8849,0.999899970873887,1.25263240577632,0.605162142820069,42753,4.24461393991426e-05,3.51177367541217,0.000145306421483564,0.673510576721459,0.00341753426371823,0.999895667910205,21701,-1.30745371172427e-13,0.655543091918901,0.655543091845019,0,1,0.999935157982194,4.18670267706568e-18,-244.476077814036,5.41031385070186,0.999976366362057,9.99113346470713,0.00365627660817737,0.999954177318763,298.748105126734,-0.25,-0.0904385186170961,2687,3.53986837850918e-15,0.691615464980305
"f465145e-562d-4c02-b347-bc42ae3b4998_327T",0.999963476984415,9.995978020623,0.908953149943666,5.61143455808018,-0.421361070897901,0.983329306790598,0.00309982474520057,19037,-0.0101671146429824,0.99999999262524,0.0111694386471619,18140,0.999670762544779,4,1.48516186991943e-05,18135,0.20328144864475,0.0746583690739387,0,17.32,15832,0.999927163278006,1.12179548223,0.325981261115278,35932,0.000131494390247379,2.42607077142254,0.0198937346385203,0.688752494087461,0.152261697047884,0.999649733182532,19763,6.61357544195257e-12,0.857073591983922,0.8570735435735,0,1,0.999444504579949,4.12628460694391e-16,-218.736241307761,-96.4670166072474,0.999976759971535,9.99168626395648,0.0063274232862533,0.999954177318763,263.423320052287,1.25,2.13627688923629,17452,2.56790950044521e-13,0.682431620450647
"f5008376-8a7f-43a5-9589-f20d3490f3b9_2WH5",0.999949913011937,9.99449139521748,-0.688203981058516,2.66327320594498,-0.869391283349361,3.87804054199101,2.44228578994707e-05,59853,-0.418542139708829,0.999999999704941,0.00115704023939889,36392,0.999549216976528,1,1.87638102342206e-07,36397,0.200592004304249,5.49408903267465e-07,0.285420836405773,19,5994,0.999899831054198,0.559663259704479,1.10605295351121,42351,1.07997956900493e-05,6.59261317656383,0.000210511360483606,0.338276816483307,0.00437168600814694,0.999949921288505,21924,-2.2667560454361e-13,0.463463486808591,0.000100021354890551,0,1,0.999999993606051,6.82953365284768e-26,-244.734158260072,0.00208648939827122,0.990879996353611,9.71111932428959,1.66958844644795e-05,0.999954177318763,299.576918943188,-0.75,-0.000164149896328403,1,5.2004689711094e-18,0.69352475319611
"f5008376-8a7f-43a5-9589-f20d3490f3b9_327T",0.999872544355101,9.98598619826078,-0.473546574697501,1.96150005239526,-0.861250788949312,3.66746206931433,0.000352457733018386,515,0.194894514767932,0.999999997373197,0.00280018058937226,506,0.998852905961215,1,1.03351122331125e-06,511,0.218950912310226,0.0147000593709953,0.289908134735721,18.99,2444,0.999745120244386,0.528154936711292,1.03179882166612,16805,2.94957073759583e-05,7.14760156223455,0.00759758622736539,0.399550566386192,0.084515428891604,1.00037972715904,8678,-3.74691209911499e-12,0.537969547123714,0.109422700024787,0,1,0.99999899926294,2.16286313614621e-20,-153.947803796725,-0.0188272159337877,0.999570431851496,9.95468150890257,0.000210979366217984,0.999954177318763,148.114394807582,-0.25,-0.000906646420433583,1,9.50176761037259e-16,0.694021316107165
"f597d489-83a2-4798-a359-182ce12a8bd9_327T",0.999966573524836,9.99630215636716,0.911200527880622,5.26515928723205,-0.325768889442526,0.823848517435461,0.00468379472493044,30374,0.0511377865335492,0.999999957304867,0.0254659370859656,24989,0.999696889082771,6,6.54150960720651e-05,24998,0.216944068931574,0.068427461319742,0.187642537376468,17.68,7264,0.999937259134749,1.10125205535095,0.301251027242799,25304,0.00030269193507754,1.76644201758419,0.0017789440739991,0.595688025239218,0.0115601347340382,0.999825016589446,12541,7.80439856530927e-11,0.884196802259542,0.884196571197662,0,1,0.997425026843483,5.69573325653609e-15,29.9852069503597,-194.125263669649,0.999943633199838,9.98738001239003,0.0110190997729398,0.999954177318763,69.9540369779165,-0.75,1.74106092629823,6962,4.55041115651501e-12,0.690341996763663
"f6dde26f-279c-4d83-9e5e-8b25cb7e31bd_2WLT",0.999921371881471,9.99135121089431,-5.76767369120318e-05,5.84425014447057e-09,-0.500044150146076,0.250044161368016,42.1964317420623,14707,3.26893530777639e-05,0.999998163011065,1.07600552972736,14699,0.999292121205467,1,0.321418154169954,14704,0.229049966751517,0.00126730850108298,0,18.56,7084,0.999842775885076,4.99192202421275e-09,0.491431958128702,15973,0.0061492165478241,1.28413501474842e-08,1.28421899266051e-08,1.28517444305037e-08,1.28525845635587e-08,1.00019432612175,10817,-4.0665231909364e-05,0.99989629828899,0.000100017651802085,0,1,0.994157647523503,9.62264060882974e-13,-167.769494184557,7.41603034906657,0.996766128115155,9.65009806675799,0.00313828048381824,0.999954177318763,174.551270166713,1.3,-0.778840996337247,1,2.38302202961365e-05,0.693102037671761
"f6e2ff78-bca5-4a91-901a-4bbd1f7734f7_2VSP",0.999953188356764,9.99485098817824,0.876464971698879,5.00707169536101,-0.589564450905858,1.74487981820058,0.00121879975362793,59758,-0.488279684786964,0.999999997503794,0.00616591748658585,36296,0.999578634536505,1,5.83057036906715e-06,36634,0.202189499282412,0.301724602002464,0.280170710503438,18.08,11553,0.999906386267951,1.22796607362736,0.493970092734561,43611,6.26458185066257e-05,2.00232325167023,0.000266865865202646,0.721605336768542,0.00788251515315792,0.999984775590818,21937,2.40690281591912e-13,0.775523287446528,0.775522947428301,0,1,0.999859817667614,1.79966229253187e-17,-243.159708936153,16.0023293489063,0.999938571805287,9.98754765295483,0.00729610151097754,0.999954177318763,296.299771424862,-0.25,-0.153311132623157,3353,1.4604706722208e-14,0.68899881200445
"f74fdd6f-d28e-4c38-af3d-2149802058ab_2VSP",0.999949913765341,9.99449147812967,-0.735274106081678,3.63168051393247,-0.895095714915346,4.94858891458687,1.96621903208512e-05,59074,-0.0346416467720663,0.999999999755754,0.00110314249359988,4931,0.999549223651093,1,1.62548437885368e-07,4936,0.200592556514537,4.75914227355818e-06,0.285228978484713,19,5999,0.999899832554922,0.656809075542713,1.15051020071418,42355,1.05740564815145e-05,7.76240323326418,0.00199448973328466,0.467929357447729,0.0268085259426539,0.999849811865846,21926,-2.22490032583193e-13,0.441554313175732,0.000100000631308807,0,1,0.999999993782484,5.01574228668122e-26,-244.740301897137,0.00908836636635167,0.991009199394738,9.73719822960867,1.66950482486894e-05,0.999954177318763,299.591181511536,0.25,-0.000556838189092128,1,1.14957979908462e-17,0.693524735818116
"f74fdd6f-d28e-4c38-af3d-2149802058ab_2WH3",0.999949138036022,9.994380226559,0.91506524855746,4.91316891632346,-0.386035558928174,1.0167263830856,0.00432591256025507,36253,0.809768592737158,0.999999978045137,0.0220526286855269,29880,0.999539488434114,8,4.40522950977231e-05,29887,0.213832776638687,0.0999783789427938,0.386635003772915,16.43,6241,0.999901021826538,1.19677581646297,0.376823106099001,22992,0.000327580021305127,2.0107033761333,0.10124770957401,0.7083650991631,0.126883709038463,0.999542462682824,12330,8.01227306965612e-11,0.859663091272769,0.859663086358477,0,1,0.998178148542275,2.33552019083161e-15,-78.3465222286025,-214.600505884848,0.999869507453003,9.97251590749588,0.0188544443863593,0.999954177318763,87.7353259308973,0.75,2.4491545235305,12625,5.03019194462611e-12,0.695688672416528
"f79b73c9-84a5-4ee5-9b94-2abdcc273c43_327T",0.999955119068121,9.99506378745143,0.703569684141289,4.57403349299825,-0.802370402348889,3.14686161941599,0.00127644874569214,59180,0.30670985191245,0.999999999043116,0.00311152633793177,58100,0.99959606203732,1,1.95527367457563e-06,58105,0.201036746199412,1.09938312459925,0.245359689597315,18.81,10290,0.999910242901074,1.11913117404615,0.678115737619439,41879,2.68968724577991e-05,3.32375614899648,0.000161996936369409,0.439562429636498,0.00278113454989346,0.999997078226315,21753,-1.63217755743263e-13,0.599331947806127,0.599330382326874,0,1,0.99998483168932,1.09341158115197e-18,-244.286856370615,7.0007011120212,0.999863313447004,9.97731472900967,0.00165286496594096,0.999954177318763,300.945537880436,-1.25,-0.377627735059097,5167,9.86130501736333e-16,0.693489482404635
"f79b73c9-84a5-4ee5-9b94-2abdcc273c43_2WH5",0.999949919421176,9.99449210891947,-0.713271844388522,2.97450694792066,-0.879875366273546,4.18208536512401,2.20425664196246e-05,59837,-0.389622531260956,0.999999999754931,0.0011492797879189,36696,0.999549275127489,1,1.81546743355411e-07,36691,0.200596145068294,2.33313301217353e-06,0.285371955233706,19,5994,0.999899843877117,0.59866067353293,1.13227451346354,42352,1.05840587638785e-05,7.70416043877584,0.000704178027372652,0.453809581945007,0.0114318142339023,0.999849793537561,21924,-2.21769930989039e-13,0.443462597539208,0.000100022858687246,0,1,0.999999994547404,5.05617773489073e-26,-244.740326940825,0.000221691767763831,0.989728235891344,9.69766909246311,1.66950482486894e-05,0.999954177318763,299.594866043383,-0.75,-6.24413714764987e-05,1,1.43698615275501e-17,0.693524735818116
"f7c310c1-40cf-423c-aa17-5f21dd741538_2WLT",0.999951604554854,9.99467615292702,0.890700907346431,6.16075628588571,-0.329160776510026,0.347792004827575,0.00151012966075863,10,0.528765568132492,0.999999998560495,0.00312420626878351,74,0.999564306567005,3,1.17189978660044e-06,80,0.201032671831949,0.168799874776503,0.271384808734585,18.19,8454,0.999903227454335,0.954025490002011,0.208335237900847,43186,4.0911860542229e-05,4.75273909471455,0.000141738891322417,0.62651093679337,0.0200178835424236,0.999786123029524,21705,-2.55259247528664e-13,0.999899460734927,0.55345131851783,0,1,0.99991522648092,1.27381932030414e-17,-242.685231494096,-28.3647454647656,0.999578198264888,9.95051902994405,0.00515885603619547,0.999954177318763,295.09945249723,1.25,0.826916615919942,12167,1.08372208655156e-15,0.686521948343468
"f7e2ee64-faea-4d05-bd02-815fe29aa6be_327T",0.999949931544867,9.99449260750419,0.66872456380052,4.04272313413943,-0.802762264066874,3.0274832837682,0.00050293739224812,59888,0.24414003806471,0.999999999079082,0.00288865905826863,4237,0.999549289554458,1,1.20932251008647e-06,15543,0.200702742872503,0.0825332514343313,0.294337438164404,18.73,6984,0.999899875809851,1.06787309148688,0.678135792414203,42117,2.68690768128931e-05,5.05454257326467,6.0573462024776e-05,0.612189611302804,0.0010012310249537,0.999871053078207,21894,-2.16339890556769e-13,0.594993382847075,0.594992519238995,0,1,0.999987544352824,1.57230197894334e-19,-244.680596836274,-5.85460526512157,0.999971595250684,9.98416335444436,0.00163614204384193,0.999954177318763,299.649605265473,0.75,0.0901624956760104,199,8.48224140446056e-16,0.693239704066368
"f7e99ec2-2055-4b39-8264-30baa1d4a7d5_2WH7",0.999951213515026,9.99463424775018,0.00354641331962062,2.21661863673012,-0.875077802632066,4.60430050845744,0.000166810499229378,901,-0.242011419413002,0.999999999600599,0.00118602268876036,31831,0.999560904222151,1,1.96371503467673e-07,31826,0.200631201250205,0.187548182045301,0.280034731358207,18.99,7019,0.999902432828505,0.65376507804898,0.924277112482477,42173,1.39434520105537e-05,6.94111714714779,0.0113633528475935,0.445443568535397,0.105890210962973,0.999876291003709,21892,-2.22620116742875e-13,0.583348768772491,0.278185503527497,0,1,0.99999684797055,2.11331523476746e-20,-244.681599358963,-3.2262548086678,0.999867949541957,9.98088896524023,0.000283820558625641,0.999954177318763,300.014764495685,1.25,0.128987021953048,9,3.56816348090454e-17,0.693506477167197
"f7f9f386-d0ee-42c6-80f3-2a881dba3e6b_2VSP",0.999948045989949,9.99428362992967,0.852649163971253,5.51554071401225,-0.669772729786587,2.42061561834317,0.0015576822114284,10,0.576580186316738,0.99999999837912,0.0052751087926366,13814,0.99953215293675,1,3.64964801876148e-06,13808,0.200934238309375,0.00267385593963342,0.332246271993267,18.21,10823,0.999896135693439,1.24277834737437,0.56086886722416,40638,5.16112794090694e-05,3.77922414823373,0.00774000706331399,0.724529314451786,0.0822582077864465,0.999754629418271,21875,-1.02060417850128e-13,0.740245150367288,0.740245124292611,0,1,0.999933367208964,5.33816745445742e-18,-242.823283518021,-29.4012902456776,0.999948370946927,9.98581174221427,0.00612718500091824,0.999954177318763,295.99439953308,0.75,0.84918055559236,6675,5.45404552258951e-15,0.691252678902506
"f90d07fa-6362-4d6e-895a-03897208acab_327T",0.999947349152178,9.99420293435242,0.906822990613238,5.70285711514407,-0.475389683602189,1.2278804683029,0.0031246583350351,642,0.610725257112328,0.999999989194093,0.0107753517285987,46699,0.999525435643464,1,1.44425420660674e-05,3888,0.203167736445223,0.0118872612183324,0.340602832203792,16.83,11710,0.999894886902792,1.17649987218993,0.377900758199728,40693,0.000143956309190201,2.14424393859195,0.0196136804010282,0.666598054341219,0.098089035205618,0.999839678345768,21975,3.47697881015688e-12,0.832319427227428,0.829287430752247,0,1,0.99921365102685,2.57550728791716e-16,-241.469698177601,-35.6838365094077,0.999979510327155,9.99130010640936,0.0128224392687203,0.999954177318763,291.544799799528,0.75,0.935536967290128,1553,1.99529405047618e-13,0.691263792816164
"f9c445d7-fbdd-4ac5-a2f7-0a84e7668089_327T",0.999935709291302,9.99273989605656,0.911946489171363,5.22225381003485,-0.36852958435022,0.746792914952852,0.0386087416164788,5137,0.261494156928214,0.999999643034983,0.0784192402937467,5133,0.9994011156892,5,0.000819987310608545,5138,0.243952277526674,0.0359424209264065,0.305103559625621,16.68,2494,0.999956578965575,1.08329255239884,0.27347903764824,13172,0.000860726564695055,2.26570678506995,0.0292932867460447,0.671627007594747,0.0384770798975918,1.00014486675482,20261,1.25601555930118e-09,0.865796870040227,0.865796842192846,0,1,0.977350144935297,3.07774920290187e-13,-203.070671091343,-65.132240283289,0.999975558180949,9.98909574012012,0.0191155111103691,0.999954177318763,220.638045857409,0.75,2.90470349259324,690,2.80415900346369e-10,0.692436984974513
"f9d46e96-a775-4622-aafb-4f62f9ebe5a6_2WH5",0.999943649206783,9.99376427943115,0.915721305915872,5.50776644000702,-0.366363981895063,0.907202531153338,0.00326275531841546,40576,0.438884810464496,0.999999948051097,0.0227914620968344,23466,0.999488741654992,15,7.35550468748741e-05,40565,0.229204381068023,0.0379620436372232,0.242350012840521,17.35,7113,0.999892031803836,1.14049009825663,0.324467723288744,13996,0.0003972531343757,1.5181639340669,0.0759665603407548,0.607086199648025,0.167742628281451,0.999611423081352,9315,1.51478421405562e-10,0.870082249818269,0.870082139866418,0,1,0.995029002324916,2.36463501314391e-14,41.057098098783,-159.304070166054,0.999987837550472,9.99293896413223,0.0111954617502294,0.999954177318763,58.9981072464947,0.75,2.93368118350934,7010,1.15532774466758e-11,0.681648176251766
"fa170eaa-0a86-430a-8486-43410a92e065_327T",0.999950627213667,9.99456532429987,0.916602407075269,5.977744692915,-0.51033646032807,1.40526458514008,0.00193949276802586,59073,-0.535169880624426,0.999999990072641,0.00925817947132157,41543,0.999555150396471,11,1.05572370701513e-05,41549,0.203650532757643,0.00949419567080248,0.219624706802189,17.22,9551,0.999901376414606,1.22672062396157,0.406650204825822,39926,0.000143575313834361,1.98538880731845,0.0867550255579854,0.66230546340001,0.227080393799191,1.00002047155032,21525,3.54696934804854e-12,0.81024458772621,0.810244372940747,0,1,0.999257667292302,3.27035508225843e-16,-242.935373307802,19.7309620778895,0.999932645969253,9.9856152800024,0.0124386416001603,0.999954177318763,295.896921601847,-0.75,-0.411988149382194,2143,1.82844500342578e-13,0.696901933778686
"fab1b55c-d539-4d46-91bb-7e8b6b1288bf_2WLT",0.99995186083765,9.9947033944936,0.902889694962488,5.72184791658574,-0.529451826969941,1.43903225468849,0.00128398809440715,1857,-0.730387164632619,0.999999996089787,0.00718219954259081,35673,0.999566511318589,3,6.35539737882733e-06,21816,0.203359641871316,0.610994047141347,0.280571073867163,17.83,11972,0.999903759302945,1.20832587558016,0.421988361556374,43220,0.000104019774374489,1.33001677239256,0.000209062801335078,0.524408162104935,0.00502028878383761,1.000086746357,19622,1.65652880485084e-12,0.807626881522769,0.807626879983841,0,1,0.999657218827719,1.46707068094099e-16,-225.738281605393,83.8445308493564,0.999980386439936,9.99182326185883,0.0101008414585281,0.999954177318763,263.715889779311,-0.75,-1.34411158535109,12863,6.28112919335471e-14,0.66613825885378
"fbf53925-4d4a-482f-86c5-c897eb8ce6f7_327T",0.999966211729485,9.9962806858844,0.905369453546235,5.52247336672679,-0.438816726630712,1.16229041305849,0.00122539988139655,55268,0.0325052589401984,0.999999990338264,0.00875419269759004,58200,0.99969557628919,3,8.69384741406558e-06,58206,0.204756862115655,0.305644108233437,0.158702403632852,17.17,9086,0.999932522768036,1.1473009793794,0.35429980645295,42011,0.000108839492363541,2.0311027102701,0.0988448081917346,0.69162873580421,0.308475681672101,1.00011774563997,21581,1.34327501820739e-12,0.850038851962743,0.850038659332774,0,1,0.999448800518641,2.88111334131717e-16,-241.757850251328,14.0390462450553,0.999988966459455,9.99427909779808,0.0129722690618896,0.999954177318763,299.899601742751,-1.25,-0.785639228027787,3707,5.70147333638032e-14,0.694846247963617
"fd3e05f6-8d9a-43c9-8a93-2231d341650d_2WH5",0.999945225621435,9.99397598724478,0.517654019051873,4.17607593672138,-0.846093930444785,4.2153403653657,3.21170020832311e-05,59696,-0.551680384660334,0.999999999558893,0.00173111052353814,38004,0.999507034074519,1,2.97790231072535e-07,38010,0.200825816264174,1.10791647952543,0.333783390252297,18.75,8080,0.999890457180485,0.961696390937856,0.814509269545197,44140,2.31453234475274e-05,5.29892755764807,0.000129199613639304,0.276970948658363,0.0022069408983461,0.999918645588794,22124,-3.16963000532102e-13,0.656290767555248,0.36933207955591,0,1,0.999985246014828,2.99251694986626e-19,-244.052927514981,14.691710872622,0.999984694983927,9.99413183694536,0.0010184319487111,0.999954177318763,295.53385270551,-0.75,-0.299177017232303,8797,2.38517062696044e-16,0.692209663551773
"fd732b1f-7c4f-4832-8072-8cb7e2bee80a_2WH5",0.999951734527004,9.99469146519856,0.833999137459617,5.77330465800114,-0.78477059680015,4.03232456181015,0.000863694369290272,58807,-0.398264786852423,0.999999998837091,0.00419061058238523,57780,0.999565585680898,1,2.57817930054942e-06,48299,0.200467434930123,0.0461122521706909,0.220259930824861,18.34,7595,0.999903475482613,1.41378453720019,0.757648797790874,41484,4.11517607953239e-05,4.45777900447369,0.884562339630474,0.787766193188972,0.562957651445419,1.00000716108001,21771,-8.04033892525717e-14,0.681524126202263,0.681524037685622,0,1,0.999914595535743,9.21177990731012e-18,-244.545734330931,4.22179051273021,0.999968343990051,9.99193022309084,0.003720759502119,0.999954177318763,300.813893363662,1.25,-0.179404168549946,1279,3.23122375973052e-15,0.693248928367725
"fe10d027-7098-4a35-9399-80c3e81ca6bd_2WH3",0.999946811043409,9.99414995883498,0.757862806198069,6.0090269694973,-0.821598496280448,3.63704654611473,0.000854916866095545,741,0.573466559818358,0.999999999326004,0.00221025170787495,28324,0.999521261494475,3,4.54929329802072e-07,28332,0.200732936570113,0.245453732688991,0.358862779228314,18.47,9073,0.999893630400889,1.2484618808276,0.727280581318536,43156,3.49459136497218e-05,5.44442575126566,0.00377093613163504,0.528277132695321,0.0436196497972275,0.999787465141864,21981,-3.48100333255162e-13,0.620725871073128,0.51756839039126,0,1,0.999965196688236,8.01870821509792e-19,-243.468520437523,-21.2594539464937,0.999877974569155,9.97945080191636,0.00348932333839758,0.999954177318763,294.84996174867,0.75,0.529635692183001,7307,6.13478273871526e-16,0.689713380767842
"fe8dccc1-956f-4541-94e0-85b546aaf464_2WH3",0.999948978850655,9.99438869878005,0.839531041212259,5.90159452022795,-0.584736249395008,0.989434891270926,0.000405082986670891,58054,-0.520184313332666,0.999999999414952,0.00173911532538196,34206,0.999540812666668,1,3.85895748139587e-07,38494,0.200754123534775,0.016722447015364,0.321316655694536,18.57,7115,0.999897962728697,1.02330540913201,0.394940990699981,43185,2.56534454882791e-05,6.5302499114191,0.000336608690025806,0.36601682063562,0.041673778562307,0.999922792218449,21923,-2.66836318630478e-13,0.878509407776823,0.510850458295321,0,1,0.999974705003386,9.94506828470556e-19,-244.27583033251,11.3204229776479,0.999979513907513,9.99225651259198,0.00275472895136651,0.999954177318763,297.526205571468,-0.25,-0.353128408661255,4727,2.13041904750252e-16,0.691506550855672
