"measurement_id","mean_ts_int_gyro","max_ts_int_gyro","mean_diff_ts_int_gyro","sd_ts_int_gyro","obs_int_gyro","mean_int_gyro","min_int_gyro","max_int_gyro","abs_mean_int_gyro","sd_int_gyro","E1_int_gyro","E2_int_gyro","E3_int_gyro","skew_int_gyro","kuriosis_int_gyro","Et1_int_gyro","Et2_int_gyro","Et3_int_gyro","skew_t_int_gyro","kuriosis_t_int_gyro","meandiff_int_gyro","meandiff_n_int_gyro","meandiff2_n_int_gyro","meandiff3_n_int_gyro","meandiff5_n_int_gyro","meandiff10_n_int_gyro"
"d6aa25fe-2c34-4fd6-bf7b-4ffac4a4c723_2ZX6",599.996839935921,1199.992,0.0100123653536474,346.419260074181,119852,-0.211657489492124,-0.423300283682946,0,0.211657489492124,0.122201495742074,-0.211657489492124,0.0597319738226593,-0.0189640580742207,-1.29903537388243,1.79998779705877,-169.326423356734,51608.8696535457,-18725866.2964918,-1.59718564194407,2.77774087145397,-3.53188779136549e-06,-0.000346368544592128,-0.000352752490344535,-0.000352752558192191,-0.00035275258951717,-0.000352752582334
"d6cbce6e-1a8f-450f-ac2a-83af0ee8c3d0_2WH7",599.993677151157,1199.983,0.020034108553016,346.421477089627,59898,-0.208082874662572,-0.417491450684487,0,0.208082874662572,0.120476547529108,-0.208082874662572,0.0578128389104508,-0.0180906336654065,-1.3014195764071,1.80739205656035,-166.582667453593,50052.6257525016,-17910570.9314489,-1.59944434155488,2.78573165561122,-6.97015627968824e-06,-0.000347919078504073,-0.000347918609340455,-0.000347918015784036,-0.000347916728941381,-0.000347915243424456
"d6e12e26-00e4-4cff-90d1-5b514aa10686_2VSP",420.4917527271,840.996,0.0200308681672026,242.81505330555,41986,-0.0521714908022016,-0.162934675345669,0.0330963454313894,0.0618169670043506,0.061358010568567,-0.0521714908022016,0.00648658024534198,-0.000800262454391433,-1.53182357495866,2.56162612014427,-36.466607836521,3188.30435202805,-322096.207806096,-1.78914670818225,3.47353829186627,-3.80417871562888e-06,-0.000189870452160296,-0.000189865970773089,-0.000189865332873291,-0.000189857278828212,-0.000189824020489645
"d6f6960a-8efe-4693-8e9b-db117e61c388_2WLT",600.001363779028,1199.98,0.0200337073024141,346.418918805749,59899,-0.172890241265923,-0.349914272165507,0,0.172890241265923,0.0993383336189922,-0.172890241265923,0.0397589753054564,-0.0103626285778876,-1.30712511077444,1.83169749703674,-138.115536232671,34641.3740679309,-10400888.4213257,-1.61316121608425,2.8358113384825,-5.84183565670819e-06,-0.000291569658753781,-0.000291567801899819,-0.000291565699051065,-0.000291561191825712,-0.00029155287800325
"d6f6960a-8efe-4693-8e9b-db117e61c388_2ZX6",600.001472224076,1199.989,0.0100123403225672,346.416752158525,119852,-0.211606720540006,-0.423242903510069,0,0.211606720540006,0.122185964235046,-0.211606720540006,0.0597066894683644,-0.0189529129973074,-1.29909670559605,1.80017336570196,-169.291255477059,51589.7071671154,-18716067.3970354,-1.59723936937812,2.77794593958896,-3.53140902879466e-06,-0.000346184304307672,-0.000352705694688975,-0.000352705665492424,-0.000352705654714075,-0.000352705647821783
"d74db5cf-c7df-4c5a-bd24-e92eac56d349_2ZX3",599.936474532129,1199.979,0.0200337073024141,346.411984222621,59899,-0.0851572444728258,-0.122113022538212,0,0.0851572444728258,0.0330910188675895,-0.0851572444728258,0.00834675353486789,-0.000867414106093558,-1.13749657029892,1.3347461426774,-61.6896269246094,5791.35666610065,-613412.712786787,-1.39181753616944,2.05805844204759,-2.03868280306874e-06,-0.000101756798169937,-0.000101749928843496,-0.00010174226335499,-0.000101733576031858,-0.000101722732221862
"d74eef31-5adb-4d36-81ef-a51c86d72577_2WLT",600.076042756732,1199.978,0.0200343595565647,346.402872067153,59897,-0.109311855022662,-0.227128840244342,0,0.109311855022662,0.0644085478697237,-0.109311855022662,0.0160974734272684,-0.0027114940339697,-1.32761477775208,1.90161382777166,-87.8436500596245,14265.5451847968,-2798276.69836171,-1.64232118668112,2.95028963361941,-3.79205356358257e-06,-0.000189285473582503,-0.00018928221272233,-0.000189281414516617,-0.000189280033252031,-0.000189269788267575
"d7637321-4c9e-448b-9296-bec16218c9bf_327Q",599.991997881038,1199.983,0.0200217405813061,346.412683929662,59935,-0.210958779934139,-0.421912101170337,0,0.210958779934139,0.121800259011417,-0.210958779934139,0.0593386624033469,-0.0187772118798052,-1.29904584549453,1.80001732810978,-168.766030378377,51267.9573648898,-18540635.0355722,-1.59718632585679,2.77773941437147,-7.03961192595749e-06,-0.000351598551345656,-0.000351598547863866,-0.000351598523278882,-0.000351598448889723,-0.000351598391753674
"d7637321-4c9e-448b-9296-bec16218c9bf_327S",599.996691916243,1199.985,0.0200216905262455,346.412559053043,59935,-0.20949800154563,-0.418993477141198,0,0.20949800154563,0.120956816699065,-0.20949800154563,0.0585197200506096,-0.0183897947517935,-1.29904298594954,1.80001175152133,-167.59836919009,50560.7949371312,-18158415.7281497,-1.59719195726601,2.77777683801245,-6.99091462510758e-06,-0.000349167020015776,-0.000349167041482494,-0.000349167056302618,-0.000349167050688447,-0.000349167036907037
"d7b492c5-a9ce-4c1a-ae33-0776fe0ee465_2WLT",600.060545293666,1199.979,0.0200340417717081,346.404700599322,59898,-0.163729698034461,-0.337209925424526,0,0.163729698034461,0.10344295961703,-0.163729698034461,0.037507681268326,-0.00971158113123085,-1.3369329204249,1.8944845076975,-133.918333862367,33185.3237919793,-9659818.83500205,-1.59790108759852,2.75458252219626,-5.62982996518233e-06,-0.000280985408218689,-0.000280986666502861,-0.00028098673912049,-0.000280982134147011,-0.00028096972996293
"d7ca6465-8971-4e85-9450-a0104804b4c5_2WH7",599.997300010017,1199.996,0.0200343255922667,346.42552909271,59898,-0.209206255594578,-0.418651508183523,0,0.209206255594578,0.120974574188462,-0.209206255594578,0.0584018606504967,-0.0183396247021512,-1.29942260796954,1.80094119811153,-167.431160672213,50473.5819658125,-18112612.7233139,-1.59729418870861,2.77812241121866,-6.98952381894791e-06,-0.000348876656626096,-0.000348876601637433,-0.000348876525080958,-0.000348876445552506,-0.000348876606463088
"d7de0f32-93ba-47aa-b539-243eb7cc0683_2WH5",600.014685849277,1199.972,0.0200337579511495,346.412144180585,59898,-0.110633132591267,-0.262119452355629,0,0.110633132591267,0.075729677755855,-0.110633132591267,0.0179745783741264,-0.00344683460944199,-1.43031725201044,2.22143275765516,-92.170719757398,17028.1771236984,-3826943.05059835,-1.72226414774024,3.2483936458365,-4.37616996436598e-06,-0.000218412007331823,-0.000218408722343259,-0.000218405769202914,-0.000218401937023769,-0.000218395872576565
"d7de0f32-93ba-47aa-b539-243eb7cc0683_327T",599.990894085259,1199.979,0.0200216738412254,346.412696956849,59935,-0.21079677518076,-0.421597618631395,0,0.21079677518076,0.121717598672758,-0.21079677518076,0.0592502070659203,-0.0187355979048132,-1.29907058326164,1.80007675523634,-168.639963637931,51192.2594851392,-18499657.0737641,-1.59719238235669,2.77776449246439,-7.03436477844622e-06,-0.000351337560541828,-0.000351337529717533,-0.000351337515859333,-0.000351337514583383,-0.000351337520103001
"d8115ac8-a4db-4ba1-b875-fef4232a8494_2WH7",599.996561065136,1199.998,0.0200216567948611,346.418162674448,59936,-0.210567495882217,-0.421128242196204,0,0.210567495882217,0.121572682613842,-0.210567495882217,0.0591183408850461,-0.0186725976543775,-1.29903658787662,1.79999396850258,-168.454056075569,51078.3466047715,-18437927.7352264,-1.59719102929197,2.77777260532506,-7.02641598725626e-06,-0.000350940799686069,-0.000350940798524169,-0.000350940797801094,-0.000350940788871048,-0.000350940787610164
"d8115ac8-a4db-4ba1-b875-fef4232a8494_2WLT",600.00485559356,1199.99,0.020021640471185,346.412672890247,59935,-0.0350748016347092,-0.0791241910781266,0.0266391762659673,0.0394146675465897,0.0357385145183818,-0.0350748016347092,0.00250746181925147,-0.00017220869404608,-1.37152453186592,1.96605318595012,-31.7809737577992,2099.30991996809,-143176.941418942,-1.48853223412271,2.28378482126765,-1.12104836812265e-06,-5.59261218053609e-05,-5.59327624789704e-05,-5.59372404655328e-05,-5.5947929582892e-05,-5.59719915591673e-05
"d87bae81-f45c-49c4-ab69-f914d8a0e0ea_2WLT",600.080752992637,1199.979,0.0200343762521704,346.403752719328,59897,-0.128391368648122,-0.27710169142881,1.29510591330958e-05,0.128391371162903,0.073855630894048,-0.128391368648122,0.0219389066908603,-0.00429863709891397,-1.32284302257083,1.90193343128361,-102.411715521929,19380.3936471913,-4486085.63288944,-1.66273741088499,3.04937749079248,-4.62638058349156e-06,-0.000230899780137024,-0.000230900245615107,-0.000230899144183496,-0.000230901317309799,-0.000230908347013715
"d89fb74f-5241-4388-9bcb-409b574c5f3a_2WH7",599.971945071457,1199.978,0.0200346940479172,346.417593254085,59896,-0.0631220078077954,-0.204363302340538,0.00715400263918791,0.0642993758646303,0.0647323023511768,-0.0631220078077954,0.00817458887825962,-0.00121636938761055,-1.64576037508639,2.92890608645006,-59.2510075722289,8569.72458491823,-1488256.83130095,-1.87597733737851,3.84611717929447,-3.41202608465712e-06,-0.000170298894040627,-0.000170293090682822,-0.000170289870870971,-0.000170290143715515,-0.000170280573346513
"d8b761ab-d444-4635-b7b2-95f59b75b2f1_2VSP",600.02348373149,1199.994,0.0200332888146912,346.420726103502,59901,-0.211502114877231,-0.422983137487848,0,0.211502114877231,0.122112045176254,-0.211502114877231,0.0596442472414028,-0.0189223127389677,-1.29903655792938,1.79999760453963,-169.20767293671,51535.881241671,-18686242.0625315,-1.5971930449673,2.77778582849102,-7.06148810497242e-06,-0.000352487669424908,-0.000352487659122553,-0.000352487660024131,-0.000352487685248168,-0.000352487710773119
"d8b761ab-d444-4635-b7b2-95f59b75b2f1_2WH3",599.985426451193,1199.995,0.0200339577281378,346.426856519689,59899,-0.0677455484097236,-0.161859902391057,0.00323152444925702,0.0678828814410902,0.0438955898890773,-0.0677455484097236,0.00651624997318151,-0.000733923017175917,-1.3952560166492,2.14398682205032,-55.5856745870154,6038.67488962509,-816675.332588496,-1.74035147254299,3.35676846206932,-2.68436986886833e-06,-0.000133924646712755,-0.000133927737228813,-0.000133928660346767,-0.000133933105935814,-0.000133940794162941
"d8d6ede7-5571-4545-96a7-2679b5d92dd0_2WH3",600.019602758022,1199.969,0.0200338748184383,346.410504721193,59898,-0.00241981868066343,-0.041989359151972,0.0148515817023421,0.0108758924382467,0.0143600527338966,-0.00241981868066343,0.000212063194263072,-4.74338655974752e-06,-1.53599771802462,3.44621326859728,-5.1267598291996,215.388095979025,-6557.67039755918,-2.07451719361537,4.87573985788091,-7.01026080637963e-07,-3.49298617950065e-05,-3.49306373240107e-05,-3.49322263543805e-05,-3.49211927645164e-05,-3.48865189490304e-05
"d8d6ede7-5571-4545-96a7-2679b5d92dd0_327T",599.954000884852,1199.976,0.0200343094697476,346.412484017924,59897,-0.209988755717504,-0.398295196644211,0,0.209988755717504,0.120262921320298,-0.209988755717504,0.0585582063049215,-0.0183052794923578,-1.29179832227272,1.77433154417275,-167.617332366743,50180.898454663,-17767644.3810508,-1.58060082412255,2.7052286222269,-6.54468112805424e-06,-0.000326666765689188,-0.000326669553986312,-0.000326670947622205,-0.000326668970177954,-0.000326661052785055
"d91d329f-48ae-4bde-b8de-3d2412737e8f_2VSP",599.921543130937,1199.978,0.0200336906073659,346.413150088279,59899,-0.0234734259390892,-0.0857535080098476,0.00438724816960569,0.0237642998567511,0.0197041215741237,-0.0234734259390892,0.000939247650541303,-5.0263247674624e-05,-1.74614526368776,3.62323964450098,-19.3110874970361,953.207363232622,-66378.0880116036,-2.25550428182826,5.83208199638902,-1.43165895371878e-06,-7.14596990842712e-05,-7.14758662617598e-05,-7.14894485087815e-05,-7.1494342558598e-05,-7.14717420446788e-05
"d9a4a395-e15d-4c08-966e-524bb7b191c9_2WH5",599.947998981602,1199.979,0.0200340417717081,346.417573634915,59898,-0.204864966870362,-0.41223563076548,0,0.204864966870362,0.118920608790681,-0.204864966870362,0.0561115297427118,-0.0173189399113027,-1.30299617903086,1.81252612543907,-164.102647038387,48643.2624779816,-17182098.3038732,-1.6015561029403,2.79387046571728,-6.88240864760306e-06,-0.000343535164484287,-0.000343535082833223,-0.000343534803987836,-0.000343534207024361,-0.000343533798340156
"d9ad31a5-56ec-4506-b814-3dbffe667b4c_2VSP",599.957580763644,1199.978,0.0200343595565647,346.413031623644,59897,0.153317045141848,-0.00667603482669779,0.356835400107415,0.154361813053963,0.100240416470652,0.153317045141848,0.033554089668236,0.0079991920639325,1.30145133529845,1.80368027367368,126.078782070207,28741.0771403644,7870164.81400146,1.6152110118873,2.91191985446641,5.9564796916929e-06,0.000297544868179303,0.000297537939503232,0.000297544925109048,0.000297577377045632,0.000297610394790779
"da0b725f-b6c2-4961-8085-5befaacf1f86_2ZX6",600.038240208354,1199.981,0.0200340751623621,346.411979288057,59898,-0.141452722343169,-0.335346946295236,0.00720013277509111,0.142415387839105,0.107086871723361,-0.141452722343169,0.0314762793016859,-0.00792767120202685,-1.41961488414877,2.154857223482,-121.813150582532,29548.7054219811,-8533287.18423173,-1.67999764978654,3.06789897794467,-5.59872691946568e-06,-0.000279439674416155,-0.000279442526882518,-0.000279444211875647,-0.000279446136339209,-0.000279449002250321
"da639320-04b7-4782-9eee-36a9981b8fda_2WH5",599.993530606924,1199.984,0.0125159998331178,346.400434739086,95877,-0.120273199568229,-0.241229725166639,0,0.120273199568229,0.0690573923502995,-0.120273199568229,0.019234516232587,-0.00344425205517428,-1.29113907400105,1.77241748477932,-96.0721206953886,16483.0199855269,-3353197.92218083,-1.58454293198849,2.73315901152858,-2.51605954740122e-06,-0.000200287223519905,-0.000200990325198725,-0.000201014718896864,-0.000201002518884292,-0.000201013019058026
"da9380be-ff18-4067-9fe4-99285dc20232_2WH5",600.010453871582,1199.978,0.0200340250763811,346.420580082576,59898,-0.0867991890529762,-0.243405000542702,0,0.0867991890529762,0.072555502478564,-0.0867991890529762,0.012798312272413,-0.0022700127021658,-1.56783095039021,2.66665343909408,-76.2607501980316,12993.0689935891,-2696144.43644151,-1.82043651190338,3.6195718178567,-4.06372607213552e-06,-0.000202795194174737,-0.000202799765135191,-0.000202805405650573,-0.000202811319366282,-0.000202812830979838
"dacb9c6b-dd15-4547-9c9e-a6d00248b9ca_2VSP",493.037141359572,1177.107,0.0130579288923401,322.253270686389,90146,-0.0428145901279745,-0.0722174851005455,0,0.0428145901279745,0.0152194933404868,-0.0428145901279745,0.00206471953583617,-0.000103621872680638,-1.10448503594373,1.25518023954218,-24.8425073996273,1011.30972122694,-52301.6602318192,-1.626257087049,3.06740854760748,-7.81074265866047e-07,-6.60484295269591e-05,-6.7530613598138e-05,-6.74869386206617e-05,-6.74770976669365e-05,-6.74721412334191e-05
"dad4ab3e-89cb-4ecd-80c4-c0da16688857_2VSP",600.073266987212,1199.972,0.0200339249044193,346.400670967683,59898,0.0175110895259328,-0.0192632060496175,0.134779523236456,0.0247137615787073,0.0363290106615685,0.0175110895259328,0.00162641323795873,0.0001562357210436,2.38195737356623,6.43221712765486,18.9537296843248,1972.74758220362,232945.602835216,2.65856472036683,7.69202174370005,2.25000087904893e-06,0.00011228330398646,0.0001122790561621,0.000112281930133786,0.000112295357824062,0.000112330899687731
"dad8b89d-8325-4b72-8aea-71b5dcdf0551_2WLT",599.993116485241,1199.98,0.0200347274396861,346.421937034655,59896,-0.193096398147651,-0.338566776704417,0,0.193096398147651,0.107765729389317,-0.193096398147651,0.0488994775147849,-0.0137790744623223,-1.2742766318643,1.71480214472037,-152.984553936748,40942.0114914871,-12752835.0959748,-1.53940530968328,2.5353867618934,-5.54023218748894e-06,-0.000276515914836943,-0.000276508518866929,-0.000276505962777643,-0.000276502844153211,-0.000276496785028584
"dad8b89d-8325-4b72-8aea-71b5dcdf0551_2ZX6",600.007733296065,1199.991,0.0100122986041001,346.409701621055,119852,-0.211599708297087,-0.423167232561096,0,0.211599708297087,0.122158583125603,-0.211599708297087,0.0596970314731104,-0.0189468042193937,-1.29899315908461,1.79986332406303,-169.278026513102,51576.8995027673,-18708026.1026681,-1.5971478460843,2.77762230213816,-3.53077765359568e-06,-0.000346932967483572,-0.00035264408882249,-0.000352644089538718,-0.000352644084506545,-0.000352644077726935
"db191542-0a2f-4cbb-893f-d41a57a67995_2WH3",600.071830873514,1199.982,0.0200346940479172,346.4032694044,59896,-0.195664786240173,-0.394153657013429,0,0.195664786240173,0.114219262029317,-0.195664786240173,0.0513305305813971,-0.0151515389185049,-1.30284609499993,1.81151592926675,-156.975972348055,44495.1516548216,-15023159.7285237,-1.60063477395729,2.78924764891604,-6.5807439187483e-06,-0.000328510646779031,-0.000328511520053278,-0.000328512369166035,-0.000328512901725291,-0.000328511264850662
"db191542-0a2f-4cbb-893f-d41a57a67995_327T",599.982869272867,1199.976,0.0200219578529358,346.412476865866,59934,-0.210635442701561,-0.421279239765794,0,0.210635442701561,0.121613114185234,-0.210635442701561,0.0591567924966436,-0.0186911299580237,-1.29905826266022,1.80006993476126,-168.505254411135,51110.790564825,-18455988.9852048,-1.59723355191409,2.77792806131372,-7.02916990248767e-06,-0.000351073031860581,-0.000351073018808658,-0.000351073012958258,-0.000351073018452361,-0.00035107302281019
"db1f4aba-fbbb-4b02-96ea-b31fb0f0fdbe_2WH5",600.074024408161,1199.979,0.0200340417717081,346.399687011606,59898,-0.193271786190612,-0.393490782927031,0,0.193271786190612,0.113499215513878,-0.193271786190612,0.0502358401927631,-0.0147705279279922,-1.31182382086375,1.83854832530542,-155.277008805198,43864.0730847825,-14765359.3127802,-1.60723945549352,2.81209959866193,-6.56945728378768e-06,-0.000327912248073268,-0.00032791137295384,-0.000327909938302947,-0.000327907756138032,-0.000327903521169074
"db6686e7-a746-465d-8d29-b411220a4e6b_327T",599.96573416602,1199.98,0.0100121816907519,346.408278790344,119853,-0.1608850093626,-0.321744038740902,0,0.1608850093626,0.0921598092623544,-0.1608850093626,0.0343773458154803,-0.00829578424906779,-1.30151427058484,1.8120863680628,-128.419747957104,29787.8256778651,-8251165.98084048,-1.60493378014526,2.80348264052479,-2.6845112200122e-06,-0.000256116073989512,-0.000267968469019128,-0.000268064626377845,-0.000268111512604886,-0.000268110504872698
"db9b6763-6d0c-4d8a-b27c-104ebec29dd3_2WH5",600.074409679789,1199.979,0.0200340417717081,346.404156841564,59898,-0.187549777335993,-0.387067312068805,0.000236625677281537,0.187550220903128,0.112428850667951,-0.187549777335993,0.0478149544117722,-0.0137804056572528,-1.31800295248485,1.8576770331858,-151.480236939778,41960.3995454291,-13882415.5142955,-1.61512305614826,2.84441377503759,-6.46221533747608e-06,-0.00032254131107463,-0.000322545851925276,-0.000322550093523746,-0.000322557565562515,-0.000322576417663032
"dbb05a42-e623-44fa-bcd3-fd5034e364db_2VSP",599.999388120844,1199.988,0.0100119142971566,346.41485385644,119857,-0.186299881267273,-0.382384609769455,0,0.186299881267273,0.111987694489372,-0.186299881267273,0.0472487848421906,-0.0135120146605131,-1.31563113363129,1.84772924108211,-150.56925673992,41353.7353692427,-13536034.2102268,-1.60960505347389,2.82263540069641,-3.19036685497143e-06,-0.000316944289343641,-0.00031867788879801,-0.000318660043526676,-0.00031865332729358,-0.000318653207381744
"dcabef2b-8ee7-4814-b6c3-73c9e5c91f1e_2VSP",600.038724297973,1199.984,0.0200340751623621,346.412146802031,59898,-0.211590695344696,-0.423151687731005,0,0.211590695344696,0.122156332593128,-0.211590695344696,0.0596925428227138,-0.0189450515467075,-1.29901950398049,1.79995166924887,-169.278341847914,51577.5505335774,-18708586.1780662,-1.59716542053699,2.77767523042795,-7.06465578795273e-06,-0.000352631969494486,-0.000352631981151843,-0.000352631969461245,-0.000352631967672681,-0.00035263197988621
"dcabef2b-8ee7-4814-b6c3-73c9e5c91f1e_2WH3",600.004910625339,1199.994,0.010012131426569,346.417852525091,119855,-0.211888491075987,-0.423793420245526,0,0.211888491075987,0.122357806265656,-0.211888491075987,0.0598680404917269,-0.0190298254240113,-1.2990989704471,1.80015307587325,-169.520709786205,51729.3461728539,-18791604.9658176,-1.59719664900326,2.77775744544643,-3.53591386391381e-06,-0.000351241688950623,-0.000353163064622299,-0.000353162986140901,-0.000353162909741937,-0.000353162900972443
"dcb1d436-95ad-4149-8490-1229856952c0_2WH3",600.061132942669,1199.979,0.0200340417717081,346.404907199761,59898,-0.212465974913956,-0.424872644736302,0,0.212465974913956,0.122646801089809,-0.212465974913956,0.0601837771828146,-0.0191786343370224,-1.29896819475913,1.799800142551,-169.977318040553,52001.4037507152,-18938928.3893528,-1.59710254194939,2.77744026364791,-7.09338772787121e-06,-0.000354066720133724,-0.000354066739636665,-0.000354066743437008,-0.000354066730329877,-0.000354066725538935
"dcb1d436-95ad-4149-8490-1229856952c0_327T",599.923361470524,1199.979,0.0200343762521704,346.414674907057,59897,-0.121891653628829,-0.236324948403469,0,0.121891653628829,0.0643964710037031,-0.121891653628829,0.0190044114681581,-0.00327057583298457,-1.24836788041739,1.65893913514507,-95.1482429774234,15645.5218054348,-3094470.35936758,-1.58125258618254,2.76468608241735,-3.92015801893306e-06,-0.000195802655570056,-0.000195811503569008,-0.000195819321446007,-0.000195828403962588,-0.000195844935837815
"dd176e63-f6c3-4a17-beed-8dfae91a121e_2WH5",599.958482595703,1199.979,0.0200337073024141,346.421222158464,59899,-0.132851147189506,-0.2832109022117,0,0.132851147189506,0.0787973067850273,-0.132851147189506,0.0238583392080579,-0.00490806410445777,-1.3318334338649,1.91611219153614,-106.912176287414,21207.1331102401,-5092803.76482518,-1.64905066445514,2.97857871872825,-4.72821967697919e-06,-0.000236009913640741,-0.000236001762817581,-0.000235996193299623,-0.000235994348375922,-0.000235997779859857
"dd8a49e5-01d9-4b66-ac2d-9af92ad24d49_2WH8",599.94426800561,1199.979,0.0200340417717081,346.416251124331,59898,-0.156735252034548,-0.279990540004499,0,0.156735252034548,0.0860066790720005,-0.156735252034548,0.0319629645795705,-0.00716773882965754,-1.2543293727534,1.65030112786431,-123.584317494847,26225.8494040832,-6453309.4279387,-1.51945605769581,2.48091590116662,-4.67366496434506e-06,-0.000233215146985419,-0.000233216345165282,-0.000233217523552073,-0.000233222765347453,-0.000233240027220548
"ddbe0868-a598-41e5-a7c8-35c3688cd610_2WH5",375.224574472061,750.393,0.0200337996582657,216.661753148505,37457,-0.123612510888656,-0.226882251624895,0,0.123612510888656,0.0668320106048394,-0.123612510888656,0.0197464512458134,-0.00348001053462238,-1.25414275230376,1.65587960598703,-60.7911722581993,6366.56997121452,-778737.099029275,-1.53296623846351,2.53708228179153,-6.05730060937887e-06,-0.000302343719828517,-0.000302344979623435,-0.000302344892895787,-0.000302341661885853,-0.000302331046070657
"ddbe0868-a598-41e5-a7c8-35c3688cd610_327T",600.015162295274,1199.978,0.0200343595565647,346.423253855655,59897,-0.210889732323303,-0.421780243792564,0,0.210889732323303,0.121768197289043,-0.210889732323303,0.0593017255205594,-0.0187601240088652,-1.29907644844794,1.80011129195467,-168.71966774177,51240.7774630797,-18526195.07196,-1.59721237653423,2.77784287610982,-7.0418766494017e-06,-0.000351490049831806,-0.000351490019282038,-0.000351490026385206,-0.000351490032079931,-0.000351490038294542
"ddce799c-6c01-456f-a004-9ed5f2958ac7_2WLT",600.066671046481,1199.993,0.0200349444861842,346.415196548961,59896,-0.04420802587346,-0.122869782625161,0,0.04420802587346,0.0342325090754306,-0.04420802587346,0.00312619466423734,-0.000260001175655908,-1.48748051506224,2.40098828263891,-38.0185534425022,3038.9159877695,-296115.451322453,-1.76759607501287,3.47937435162049,-2.05141969488539e-06,-0.000102385869579029,-0.000102378787345966,-0.000102372584000386,-0.000102367533905767,-0.000102357156982258
"de88da3c-eff1-4827-ae3b-31472b96186f_2VSP",600.011153324763,1199.976,0.0200336572172694,346.413770781047,59899,0.00278632681617667,-0.100365974423668,0.0484314172258111,0.0341202088093098,0.0409999383341381,0.00278632681617667,0.00168873049670651,-4.8766350513414e-05,-0.702715829016959,2.50055970646838,-8.3613534539231,1413.86063923491,-105485.361954019,-1.9841855890578,5.18423944396276,-1.67561478552986e-06,-8.38603631080414e-05,-8.38616218038883e-05,-8.38600805023034e-05,-8.38586712459824e-05,-8.38451173314548e-05
"dee1a7c8-8fb1-449e-a8df-d1c240ae12b7_2WLT",599.970185318129,1199.981,0.0200344096433819,346.413891876373,59897,-0.050816893723496,-0.114619472624151,0.00161507009248645,0.0508344868966636,0.0282086551377616,-0.050816893723496,0.00337807162744335,-0.000261718556616901,-1.33300333373142,1.95197490762027,-39.3154790738006,2927.47594057205,-270001.922971139,-1.70461715763369,3.16444118668322,-1.91364152237463e-06,-9.56266424263046e-05,-9.56208967139136e-05,-9.561442096189e-05,-9.56026707344004e-05,-9.55819134983415e-05
"df4b6bc8-07aa-4712-a25e-0217c7ba4914_2WH7",599.963992253368,1199.98,0.0200343929477761,346.413500970279,59897,-0.210176285421308,-0.420361625533459,0,0.210176285421308,0.12135040637163,-0.210176285421308,0.0588997462259906,-0.0185692114072318,-1.29904239638158,1.80001459737626,-168.134920554546,50885.939187745,-18334333.2999743,-1.59723357299914,2.77797220738066,-7.01819195828534e-06,-0.000350307257259012,-0.000350307290863324,-0.000350307298396172,-0.000350307284169614,-0.00035030725739384
"df4b6bc8-07aa-4712-a25e-0217c7ba4914_2WLT",600.022831711104,1199.977,0.0200339922532389,346.409951071549,59897,-0.187711626637558,-0.336619687559368,0,0.187711626637558,0.0984621162103012,-0.187711626637558,0.0449302812458676,-0.0118116250467749,-1.24022632781289,1.61618567683382,-146.481909825244,36491.6154689088,-10592527.191417,-1.5195323583194,2.49098116440978,-5.620069579928e-06,-0.00028051424947086,-0.000280512460636372,-0.000280509709969625,-0.000280506107240866,-0.000280500094333803
"e07708ff-7b8d-4070-af70-3aa81423ab5b_2WH8",599.951450465792,1199.986,0.0200341586389969,346.416639608768,59898,-0.0945700075826771,-0.201440598318408,0.000911400566373354,0.094584111273128,0.0638358458017309,-0.0945700075826771,0.0130184335108345,-0.00202974412521762,-1.36647974631381,1.97501365780287,-78.5886899046109,11695.5396116344,-2034068.3885427,-1.60818184206506,2.77697310126343,-3.36311665556553e-06,-0.000167806280240645,-0.000167801750950032,-0.00016779516353415,-0.000167787635057205,-0.000167788266834309
"e079ed52-0edb-4aac-ba6f-fef339e7b815_2VSP",600.035534601065,1199.983,0.0200344430345933,346.415220961504,59897,-0.17310746830682,-0.348279623232814,0,0.17310746830682,0.101043111402695,-0.17310746830682,0.0401757354910812,-0.010488908045759,-1.30252037008327,1.80877371531949,-138.871350115036,34798.4450486129,-10372781.0333826,-1.59792154680865,2.77985017437775,-5.8147392686125e-06,-0.000290234047715446,-0.000290232979188141,-0.000290230866714698,-0.000290226258440848,-0.000290215246271241
"e0ce7d8f-3a46-42c1-bdf8-643ef9393c18_2ZX6",600.066398170253,1199.998,0.0200340245083308,346.416782135247,59899,-0.197336378146472,-0.362648519639247,0,0.197336378146472,0.105485229975409,-0.197336378146472,0.050068594117999,-0.0139791942296391,-1.24776857474023,1.63772854816595,-154.747788194998,41038.7863031953,-12725479.8022137,-1.5306729362468,2.53601746284937,-6.05443453269302e-06,-0.000302180063275681,-0.000302174818335602,-0.000302171542122681,-0.000302168975641169,-0.000302171273219702
"e1fbf359-29fc-4320-97cb-2a4d1e131d5d_2VSP",600.033235691866,1199.983,0.0200347775273395,346.417840804596,59896,-0.211495406144591,-0.422969871611065,0,0.211495406144591,0.122085665423774,-0.211495406144591,0.0596349676757357,-0.0189169038180803,-1.2989683620231,1.79983844919108,-169.196217485545,51526.1235774102,-18681017.6240411,-1.59720008269896,2.77786987300999,-7.06185610837407e-06,-0.000352480055610455,-0.000352479920859484,-0.000352479864720877,-0.000352479855116887,-0.000352479891424525
